,id,age,gender,afam,asian,hispanic,white,race_other,race_not_say,education,sexuality,english,tw_use,social_media_use,prolific_hours,task_fun,task_interesting,task_boring,task_repetitive,task_important,task_depressing,task_offensive,another_tweettask,another_hatetask,page_history,date_of_first_access,date_of_last_access,duration_sec,version,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10,tw11,tw12,tw13,tw14,tw15,tw16,tw17,tw18,tw19,tw20,tw_duration_1,tw_duration_2,tw_duration_3,tw_duration_4,tw_duration_5,tw_duration_6,tw_duration_7,tw_duration_8,tw_duration_9,tw_duration_10,tw_duration_11,tw_duration_12,tw_duration_13,tw_duration_14,tw_duration_15,tw_duration_16,tw_duration_17,tw_duration_18,tw_duration_19,tw_duration_20,num_approvals,num_rejections,prolific_score,countryofbirth,currentcountryofresidence,employmentstatus,firstlanguage,nationality,studentstatus
253,985,72.0,2,0.0,0.0,0.0,1.0,0,0,4,3,1.0,6,4,30.0,0,1,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238955,6238956,6238957,6238958",2022-04-05 16:41:19,2022-04-05 16:47:27,368,F,neither,neither,neither,neither,neither,neither,offensive language,offensive language,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,neither,offensive language,offensive language,offensive language,offensive language,6143.0,6957.0,7143.0,6244.0,5064.0,15702.0,9270.0,11343.0,7210.0,11728.0,7962.0,8914.0,9801.0,12418.0,9020.0,4922.0,11838.0,13721.0,8919.0,8460.0,2276.0,5.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
254,956,22.0,1,0.0,1.0,0.0,0.0,0,0,2,3,1.0,2,1,20.0,0,1,0,0,0,0,0,somewhat,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 16:40:24,2022-04-05 16:44:16,232,D,neither,neither,neither,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,4784.0,4652.0,5855.0,3826.0,13629.0,8040.0,5147.0,6115.0,5082.0,8372.0,7546.0,4315.0,22739.0,10375.0,4101.0,4797.0,3233.0,3733.0,2700.0,3755.0,1123.0,6.0,99.0,United States,United States,Part-Time,English,United States,Yes
255,479,35.0,2,0.0,0.0,0.0,1.0,0,0,5,3,1.0,1,1,7.0,1,1,0,0,0,1,0,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-05 10:15:33,2022-04-05 10:22:57,444,D,neither,neither,offensive language,neither,hate speech,hate speech,offensive language,offensive language,neither,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,20574.0,19431.0,16055.0,7767.0,7594.0,15019.0,30652.0,29001.0,12700.0,11906.0,5953.0,6481.0,18512.0,14029.0,10618.0,12291.0,8685.0,12516.0,5551.0,4758.0,1902.0,0.0,100.0,United States,United States,Unemployed (and job seeking),English,United States,No
256,577,58.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,3,12.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 12:05:19,2022-04-05 12:11:20,361,E,neither,neither,neither,neither,hate speech,neither,hate speech,offensive language,neither,offensive language,offensive language,offensive language,offensive language,neither,neither,neither,neither,hate speech,neither,offensive language,7811.0,10431.0,5875.0,5818.0,11053.0,7982.0,15034.0,15219.0,9421.0,15390.0,10265.0,8753.0,10894.0,11332.0,6324.0,8796.0,10742.0,28600.0,15483.0,10536.0,1889.0,3.0,100.0,United Kingdom,United States,Full-Time,English,United States,No
257,198,39.0,2,0.0,0.0,0.0,1.0,0,0,4,3,1.0,3,2,2.0,0,0,0,1,0,1,0,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-04 16:05:07,2022-04-04 16:10:06,299,D,hate speech,offensive language,hate speech,neither,offensive language,hate speech,offensive language,offensive language,hate speech,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,offensive language,hate speech,hate speech,offensive language,hate speech,5805.0,9410.0,6034.0,8127.0,7552.0,10895.0,25578.0,9688.0,6513.0,7858.0,6975.0,7470.0,9201.0,4991.0,3956.0,7789.0,19382.0,5355.0,9418.0,4917.0,433.0,1.0,100.0,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
258,421,25.0,1,0.0,0.0,1.0,0.0,0,0,2,1,1.0,1,1,15.0,0,1,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 10:10:31,2022-04-05 10:34:14,1423,E,hate speech,neither,hate speech,neither,hate speech,neither,hate speech,hate speech,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,13758.0,8508.0,7049.0,11671.0,14669.0,62820.0,5747.0,21280.0,97423.0,80667.0,60487.0,55944.0,41182.0,8758.0,19484.0,17179.0,29272.0,5307.0,88222.0,13171.0,1401.0,7.0,99.0,United States Minor Outlying Islands,United States,Unemployed (and job seeking),English,United States,No
259,998,31.0,1,0.0,0.0,0.0,1.0,0,0,2,3,1.0,3,3,8.0,1,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-05 16:42:23,2022-04-05 16:49:47,444,F,offensive language,neither,neither,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,23178.0,8741.0,7409.0,8105.0,11600.0,16762.0,13562.0,11909.0,9371.0,16675.0,9752.0,8788.0,16953.0,13377.0,18315.0,6883.0,13636.0,9145.0,11518.0,13886.0,1906.0,0.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
260,835,27.0,2,1.0,0.0,0.0,0.0,0,0,2,3,1.0,1,2,2.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 16:13:54,2022-04-05 16:44:43,1848,E,hate speech,hate speech,neither,neither,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,121427.0,66763.0,24656.0,64464.0,196732.0,134652.0,24064.0,7494.0,13031.0,11688.0,36177.0,9404.0,32102.0,25209.0,82091.0,38518.0,32084.0,21052.0,61823.0,28592.0,1447.0,27.0,95.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
261,500,60.0,2,0.0,0.0,0.0,1.0,0,0,4,3,1.0,3,1,20.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 10:22:51,2022-04-05 10:27:34,283,A,hate speech,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,8975.0,6612.0,5562.0,7855.0,7162.0,8498.0,9338.0,7929.0,5205.0,8607.0,6823.0,4853.0,8025.0,6955.0,4315.0,5761.0,28484.0,6117.0,6996.0,5276.0,2537.0,11.0,99.0,United States,United States,Full-Time,English,United States,No
262,425,56.0,2,0.0,0.0,0.0,1.0,0,0,3,3,1.0,1,1,30.0,0,0,1,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 10:09:15,2022-04-05 10:17:42,507,B,hate speech,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,neither,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,16688.0,19847.0,32203.0,5924.0,32142.0,30869.0,20845.0,10581.0,10651.0,7154.0,10442.0,8699.0,12032.0,10192.0,5827.0,8348.0,9247.0,7698.0,11683.0,7131.0,1708.0,1.0,100.0,United States,United States,Unemployed (and job seeking),English,United States,No
263,970,33.0,1,0.0,0.0,0.0,1.0,0,0,4,2,1.0,6,1,10.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 16:40:52,2022-04-05 16:46:17,325,D,hate speech,neither,neither,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,5763.0,7053.0,13905.0,6550.0,5246.0,24362.0,4962.0,8028.0,30673.0,8608.0,18093.0,6899.0,9999.0,5603.0,3830.0,10717.0,4825.0,4786.0,4758.0,3495.0,1704.0,4.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
264,703,32.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,4,1,2.0,0,0,0,0,1,1,1,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-04-05 12:44:11,2022-04-05 12:54:03,592,A,hate speech,hate speech,hate speech,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,9641.0,8643.0,55057.0,7083.0,10919.0,37092.0,5078.0,10089.0,5257.0,15921.0,7246.0,6434.0,8020.0,15840.0,4628.0,5017.0,8972.0,5540.0,8049.0,7417.0,209.0,1.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
265,502,46.0,1,0.0,1.0,0.0,0.0,0,0,4,3,1.0,6,1,5.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 12:02:43,2022-04-05 12:13:53,670,E,neither,neither,neither,neither,offensive language,hate speech,offensive language,hate speech,offensive language,neither,offensive language,offensive language,hate speech,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,16470.0,10061.0,7383.0,74751.0,27307.0,22846.0,13970.0,18958.0,11413.0,24407.0,16419.0,11907.0,18533.0,17358.0,7801.0,10980.0,15153.0,27759.0,11133.0,14300.0,1029.0,15.0,96.0,Philippines,United States,Full-Time,English,Cambodia,No
266,992,41.0,2,0.0,0.0,0.0,1.0,0,0,5,3,1.0,1,1,10.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-05 16:41:21,2022-04-05 16:51:36,615,E,hate speech,offensive language,hate speech,offensive language,offensive language,offensive language,hate speech,offensive language,offensive language,hate speech,offensive language,hate speech,offensive language,neither,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,13149.0,10179.0,12603.0,57797.0,9301.0,10037.0,7769.0,11232.0,10897.0,26859.0,9213.0,20882.0,12345.0,20800.0,9531.0,22204.0,8135.0,11479.0,10351.0,8347.0,1464.0,14.0,98.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
267,1018,29.0,1,0.0,0.0,0.0,1.0,0,0,2,2,1.0,2,1,20.0,0,1,0,0,1,1,0,very,somewhat,"6248798,6248799,6248800,6248801,6248802,6248803,6248804,6248805,6248806,6248807,6248808,6248809,6248810,6248811,6248812,6248813,6248835,6248836,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248837,6248838,6248839,6248840,6248841,6248842,6248843",2022-04-06 17:29:10,2022-04-06 17:39:15,605,F,offensive language,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,43115.0,39618.0,15359.0,5218.0,9309.0,58063.0,14933.0,9158.0,8310.0,8400.0,6812.0,8364.0,24575.0,15866.0,9808.0,49421.0,10454.0,7700.0,12708.0,7867.0,468.0,1.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,DATA EXPIRED
268,204,24.0,2,0.0,0.0,0.0,1.0,0,0,2,2,1.0,1,1,20.0,1,1,0,0,0,0,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-04 16:05:19,2022-04-04 16:13:32,493,B,hate speech,neither,neither,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,11288.0,5538.0,6475.0,22690.0,9573.0,12344.0,4670.0,5142.0,7389.0,4569.0,8053.0,6802.0,6713.0,26733.0,21025.0,18933.0,21521.0,29175.0,12615.0,15686.0,1653.0,2.0,100.0,United States,United States,Unemployed (and job seeking),English,United States,No
269,420,44.0,1,0.0,0.0,0.0,0.0,1,0,4,2,1.0,2,1,1.0,0,0,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-05 10:08:37,2022-04-05 10:15:32,415,F,hate speech,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,16155.0,7326.0,13471.0,6195.0,9802.0,32711.0,12652.0,13136.0,8455.0,23489.0,7925.0,8971.0,18105.0,10814.0,8446.0,20606.0,10273.0,13173.0,9436.0,7684.0,172.0,0.0,100.0,United States,United States,Full-Time,English,United States,No
